ID,Order Date,Row ID,Order ID,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2093,9/30/2020,9688,US-2017-130603,Standard Class,SC-20050,Home Office,United States,Arlington,Texas,76017,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,11.646,9,0.8,-17.469
2094,10/1/2020,429,CA-2017-152275,Standard Class,KH-16630,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,6,0.2,0.5004
2095,10/1/2020,567,CA-2017-156951,Standard Class,EB-13840,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,0,45.0016
2096,10/1/2020,568,CA-2017-156951,Standard Class,EB-13840,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088,7,0.2,27.3672
2097,10/1/2020,569,CA-2017-156951,Standard Class,EB-13840,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44,3,0,9.3312
2098,10/1/2020,570,CA-2017-156951,Standard Class,EB-13840,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0
2099,10/1/2020,2214,CA-2017-129378,First Class,NS-18505,Consumer,United States,San Jose,California,95123,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44,1,0.2,0.504
2100,10/1/2020,2215,CA-2017-129378,First Class,NS-18505,Consumer,United States,San Jose,California,95123,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,61.776,13,0.2,20.8494
2101,10/1/2020,2216,CA-2017-129378,First Class,NS-18505,Consumer,United States,San Jose,California,95123,West,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96,2,0,60.49
2102,10/1/2020,2217,CA-2017-129378,First Class,NS-18505,Consumer,United States,San Jose,California,95123,West,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.608,4,0.2,9.5032
2103,10/1/2020,3296,CA-2017-113418,First Class,CM-12655,Home Office,United States,New York City,New York,10035,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89,11,0,767.2005
2104,10/1/2020,3582,CA-2017-117807,Standard Class,DK-13090,Consumer,United States,Fremont,Nebraska,68025,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,104.85,1,0,50.328
2105,10/1/2020,8992,US-2017-139577,Standard Class,TN-21040,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,5,0,21.9975
2106,10/2/2020,750,CA-2017-126074,Standard Class,RF-19735,Consumer,United States,Trenton,Michigan,48183,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,0,26.703
2107,10/2/2020,751,CA-2017-126074,Standard Class,RF-19735,Consumer,United States,Trenton,Michigan,48183,Central,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,157.74,11,0,56.7864
2108,10/2/2020,752,CA-2017-126074,Standard Class,RF-19735,Consumer,United States,Trenton,Michigan,48183,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.98,7,0,22.792
2109,10/2/2020,753,CA-2017-126074,Standard Class,RF-19735,Consumer,United States,Trenton,Michigan,48183,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,1,0,1.4112
2110,10/2/2020,3128,CA-2017-147564,Standard Class,BP-11155,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,49.12,4,0,23.0864
2111,10/2/2020,3192,CA-2017-123981,Standard Class,RW-19630,Corporate,United States,New York City,New York,10035,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,65.99,1,0,17.1574
2112,10/2/2020,3978,CA-2017-101308,Standard Class,FG-14260,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,8.94,3,0,4.1124
2113,10/2/2020,3979,CA-2017-101308,Standard Class,FG-14260,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362
2114,10/2/2020,4136,CA-2017-105914,Standard Class,PV-18985,Home Office,United States,Los Angeles,California,90036,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",112.12,5,0.2,42.045
2115,10/2/2020,4137,CA-2017-105914,Standard Class,PV-18985,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1575.14,7,0,204.7682
2116,10/2/2020,5317,US-2017-162558,First Class,Dp-13240,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.808,2,0.2,1.3284
2117,10/2/2020,5318,US-2017-162558,First Class,Dp-13240,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.656,1,0.2,1.5691
2118,10/2/2020,5319,US-2017-162558,First Class,Dp-13240,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,20.736,4,0.2,7.2576
2119,10/2/2020,5320,US-2017-162558,First Class,Dp-13240,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,3,0.7,-21.888
2120,10/2/2020,5321,US-2017-162558,First Class,Dp-13240,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.116,7,0.4,-1002.7836
2121,10/2/2020,5322,US-2017-162558,First Class,Dp-13240,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.236,4,0.7,-26.2476
2122,10/2/2020,5323,US-2017-162558,First Class,Dp-13240,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76,2,0.2,5.928
2123,10/2/2020,5556,CA-2017-116113,Second Class,JW-15220,Corporate,United States,Montgomery,Alabama,36116,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16,2,0,3.4544
2124,10/2/2020,5785,CA-2017-141117,Standard Class,JK-16090,Consumer,United States,Springfield,Oregon,97477,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.764,6,0.7,-384.7164
2125,10/2/2020,5786,CA-2017-141117,Standard Class,JK-16090,Consumer,United States,Springfield,Oregon,97477,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,39.072,6,0.2,4.3956
2126,10/2/2020,5787,CA-2017-141117,Standard Class,JK-16090,Consumer,United States,Springfield,Oregon,97477,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",22.638,7,0.7,-16.6012
2127,10/2/2020,5788,CA-2017-141117,Standard Class,JK-16090,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,95.144,7,0.2,10.7037
2128,10/2/2020,7206,CA-2017-137414,Standard Class,CM-12115,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0,5.9364
2129,10/2/2020,7207,CA-2017-137414,Standard Class,CM-12115,Consumer,United States,San Francisco,California,94109,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,0.2,32.3015
2130,10/2/2020,9420,CA-2017-152926,Second Class,SC-20695,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,0.8,-38.8212
2131,10/2/2020,9421,CA-2017-152926,Second Class,SC-20695,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984,6,0.8,-56.0592
2132,10/3/2020,1897,CA-2017-141789,First Class,AC-10450,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,843.1706
2133,10/3/2020,2978,CA-2017-134607,Second Class,HL-15040,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0,5.8708
2134,10/3/2020,3040,CA-2017-101749,Standard Class,AS-10045,Corporate,United States,Pasadena,California,91104,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,0.2,-6.4233
2135,10/3/2020,4330,CA-2017-149853,Standard Class,PO-18850,Consumer,United States,Hialeah,Florida,33012,South,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,15.552,3,0.2,5.4432
2136,10/3/2020,4331,CA-2017-149853,Standard Class,PO-18850,Consumer,United States,Hialeah,Florida,33012,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92,5,0.2,1.12
2137,10/3/2020,6372,CA-2017-143035,Second Class,CC-12430,Home Office,United States,New York City,New York,10009,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,83.92,4,0,21.8192
2138,10/3/2020,6373,CA-2017-143035,Second Class,CC-12430,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",6.63,3,0,3.1161
2139,10/3/2020,6374,CA-2017-143035,Second Class,CC-12430,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0,66.9546
2140,10/3/2020,8115,CA-2017-144820,Second Class,LW-16825,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,20.64,5,0.2,2.322
2141,10/4/2020,5582,CA-2017-163818,Standard Class,PS-18970,Home Office,United States,Clinton,Maryland,20735,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,19.98,1,0,8.5914
2142,10/5/2020,975,US-2017-103247,Second Class,PO-19195,Home Office,United States,New York City,New York,10011,East,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,160.93,7,0,3.2186
2143,10/5/2020,976,US-2017-103247,Second Class,PO-19195,Home Office,United States,New York City,New York,10011,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75.792,3,0.2,25.5798
2144,10/5/2020,4835,CA-2017-167661,Standard Class,MP-18175,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",39.92,5,0.2,13.473
2145,10/5/2020,4836,CA-2017-167661,Standard Class,MP-18175,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,61.96,2,0,27.882
2146,10/5/2020,4837,CA-2017-167661,Standard Class,MP-18175,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268
2147,10/5/2020,6339,CA-2017-143112,Standard Class,TS-21370,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,4,0,43.9
2148,10/5/2020,6340,CA-2017-143112,Standard Class,TS-21370,Corporate,United States,New York City,New York,10035,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",221.382,2,0.1,2.4598
2149,10/5/2020,6341,CA-2017-143112,Standard Class,TS-21370,Corporate,United States,New York City,New York,10035,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96,4,0,1351.9896
2150,10/5/2020,7564,CA-2017-157672,First Class,RB-19795,Home Office,United States,Denver,Colorado,80219,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,63.824,2,0.2,13.5626
2151,10/5/2020,7956,CA-2017-131807,Standard Class,GG-14650,Corporate,United States,Chico,California,95928,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356
2152,10/5/2020,7957,CA-2017-131807,Standard Class,GG-14650,Corporate,United States,Chico,California,95928,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,14.9,5,0,6.854
2153,10/5/2020,7958,CA-2017-131807,Standard Class,GG-14650,Corporate,United States,Chico,California,95928,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,0,4.108
2154,10/5/2020,7959,CA-2017-131807,Standard Class,GG-14650,Corporate,United States,Chico,California,95928,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9,5,0,26.973
2155,10/5/2020,7960,CA-2017-131807,Standard Class,GG-14650,Corporate,United States,Chico,California,95928,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,206.352,3,0.2,5.1588
2156,10/5/2020,7961,CA-2017-131807,Standard Class,GG-14650,Corporate,United States,Chico,California,95928,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,1,0.2,2.6973
2157,10/6/2020,3051,US-2017-148054,Standard Class,NZ-18565,Home Office,United States,Meridian,Idaho,83642,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,41.96,2,0,2.9372
2158,10/6/2020,3052,US-2017-148054,Standard Class,NZ-18565,Home Office,United States,Meridian,Idaho,83642,West,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",227.84,4,0,66.0736
2159,10/6/2020,3053,US-2017-148054,Standard Class,NZ-18565,Home Office,United States,Meridian,Idaho,83642,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0,18.2112
2160,10/6/2020,4182,US-2017-136868,Standard Class,CR-12820,Home Office,United States,New York City,New York,10035,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96,4,0,115.1856
2161,10/6/2020,4183,US-2017-136868,Standard Class,CR-12820,Home Office,United States,New York City,New York,10035,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0,7.668
2162,10/6/2020,4184,US-2017-136868,Standard Class,CR-12820,Home Office,United States,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0,10.3473
2163,10/6/2020,5653,CA-2017-109099,Standard Class,MM-18280,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1,0,20.0851
2164,10/6/2020,8329,CA-2017-118577,Standard Class,XP-21865,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,3,0,68.976
2165,10/6/2020,8330,CA-2017-118577,Standard Class,XP-21865,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,0,3.1104
2166,10/6/2020,9872,CA-2017-146269,Same Day,MH-17455,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,290.336,2,0.2,32.6628
2167,10/6/2020,9873,CA-2017-146269,Same Day,MH-17455,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,19.152,2,0.2,1.197
2168,10/6/2020,9960,CA-2017-137421,Standard Class,AJ-10945,Consumer,United States,Chandler,Arizona,85224,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,9.344,2,0.2,1.8688
2169,10/7/2020,1715,CA-2017-104003,Standard Class,DC-13285,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666,2,0.15,-14.4784
2170,10/7/2020,2405,CA-2017-108574,Standard Class,MG-18145,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,1115.91,9,0,200.8638
2171,10/7/2020,2406,CA-2017-108574,Standard Class,MG-18145,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,128.744,7,0.2,-28.9674
2172,10/7/2020,2407,CA-2017-108574,Standard Class,MG-18145,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",79.92,10,0.2,26.973
2173,10/7/2020,3386,CA-2017-148404,Standard Class,Dp-13240,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,580.672,4,0.2,65.3256
2174,10/7/2020,3387,CA-2017-148404,Standard Class,Dp-13240,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,18.936,3,0.2,5.9175
2175,10/7/2020,3388,CA-2017-148404,Standard Class,Dp-13240,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.384,2,0.2,16.6788
2176,10/7/2020,3389,CA-2017-148404,Standard Class,Dp-13240,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",50.454,6,0.7,-33.636
2177,10/7/2020,3390,CA-2017-148404,Standard Class,Dp-13240,Home Office,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-36.1116
2178,10/7/2020,4181,CA-2017-128426,Standard Class,JK-15730,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24,5,0.8,-6.36
2179,10/7/2020,5281,CA-2017-152709,Standard Class,DB-13210,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,2,0,22.2352
2180,10/8/2020,5481,CA-2017-105487,Standard Class,CS-12250,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,103.192,1,0.2,11.6091
2181,10/8/2020,5482,CA-2017-105487,Standard Class,CS-12250,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36,2,0,6.48
2182,10/8/2020,5483,CA-2017-105487,Standard Class,CS-12250,Corporate,United States,San Diego,California,92105,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,4,0,115.1808
2183,10/8/2020,5484,CA-2017-105487,Standard Class,CS-12250,Corporate,United States,San Diego,California,92105,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,0,0.4068
2184,10/8/2020,5888,CA-2017-151596,First Class,BP-11050,Corporate,United States,Cranston,Rhode Island,2920,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1,0,11.1176
